,T,RH,WS,Rs,P
2005-04-30 00:00:00,25.95,61.4,2.91,0.0,97.96
2005-04-30 01:00:00,25.5,63.79,2.74,0.0,97.92
2005-04-30 02:00:00,25.04,67.4,2.55,0.0,97.91
2005-04-30 03:00:00,24.6,71.25,2.24,0.0,97.91
2005-04-30 04:00:00,24.4,73.91,1.91,0.0,97.95
2005-04-30 05:00:00,24.28,75.29,1.64,0.02,98.0
2005-04-30 06:00:00,25.23,69.02,2.06,0.36,98.07
2005-04-30 07:00:00,26.92,57.91,2.53,0.99,98.13
2005-04-30 08:00:00,29.59,46.38,2.7,1.72,98.17
2005-04-30 09:00:00,31.63,40.18,2.56,2.47,98.18
2005-04-30 10:00:00,33.08,36.46,2.41,3.0,98.15
2005-04-30 11:00:00,34.41,33.52,2.35,3.06,98.09
2005-04-30 12:00:00,35.27,31.59,2.32,3.39,98.03
2005-04-30 13:00:00,35.75,30.53,2.24,3.22,97.97
2005-04-30 14:00:00,35.98,29.95,2.14,2.68,97.91
2005-04-30 15:00:00,36.1,29.55,2.02,1.85,97.85
2005-04-30 16:00:00,35.7,29.93,1.86,1.04,97.82
2005-04-30 17:00:00,34.71,33.71,1.28,0.42,97.82
2005-04-30 18:00:00,32.99,49.19,0.6,0.03,97.84
2005-04-30 19:00:00,32.7,47.58,0.45,0.0,97.87
2005-04-30 20:00:00,32.02,48.65,0.5,0.0,97.91
2005-04-30 21:00:00,30.56,54.82,0.77,0.0,97.95
2005-04-30 22:00:00,29.28,59.06,0.94,0.0,97.97
2005-04-30 23:00:00,28.49,60.91,1.05,0.0,97.97
2005-05-01 00:00:00,27.86,62.8,1.1,0.0,97.95
2005-05-01 01:00:00,27.29,65.29,1.12,0.0,97.93
2005-05-01 02:00:00,26.62,67.87,1.12,0.0,97.93
2005-05-01 03:00:00,25.85,70.44,1.25,0.0,97.96
2005-05-01 04:00:00,25.21,72.93,1.47,0.0,98.02
2005-05-01 05:00:00,24.7,75.14,1.62,0.02,98.1
2005-05-01 06:00:00,25.65,69.33,2.41,0.33,98.18
2005-05-01 07:00:00,27.25,60.05,3.27,0.89,98.26
2005-05-01 08:00:00,30.31,46.18,3.01,1.55,98.3
2005-05-01 09:00:00,32.98,36.72,2.72,2.48,98.31
2005-05-01 10:00:00,34.71,32.21,2.69,2.66,98.27
2005-05-01 11:00:00,35.93,29.2,2.95,2.92,98.22
2005-05-01 12:00:00,36.73,27.17,3.4,3.04,98.14
2005-05-01 13:00:00,37.12,25.89,3.76,2.8,98.07
2005-05-01 14:00:00,37.09,25.35,3.99,2.61,98.0
2005-05-01 15:00:00,36.61,25.55,4.02,2.03,97.95
2005-05-01 16:00:00,35.68,26.65,3.9,1.26,97.93
2005-05-01 17:00:00,33.79,33.7,2.69,0.52,97.95
2005-05-01 18:00:00,30.07,53.65,1.5,0.04,97.99
2005-05-01 19:00:00,28.45,59.46,1.41,0.0,98.05
2005-05-01 20:00:00,27.68,62.15,1.29,0.0,98.12
2005-05-01 21:00:00,26.98,64.18,1.22,0.0,98.18
2005-05-01 22:00:00,26.26,65.56,1.23,0.0,98.19
2005-05-01 23:00:00,25.45,66.71,1.33,0.0,98.16
2005-05-02 00:00:00,24.73,67.71,1.45,0.0,98.11
2005-05-02 01:00:00,24.08,69.13,1.51,0.0,98.07
2005-05-02 02:00:00,23.51,71.53,1.42,0.0,98.06
2005-05-02 03:00:00,23.05,74.17,1.29,0.0,98.08
2005-05-02 04:00:00,22.62,76.18,1.28,0.0,98.14
2005-05-02 05:00:00,22.28,77.42,1.39,0.03,98.22
2005-05-02 06:00:00,24.09,67.07,2.43,0.44,98.3
2005-05-02 07:00:00,26.49,54.72,2.74,1.19,98.36
2005-05-02 08:00:00,30.36,39.51,2.08,1.99,98.39
2005-05-02 09:00:00,32.95,32.3,1.84,2.7,98.37
2005-05-02 10:00:00,34.64,28.84,2.42,3.21,98.31
2005-05-02 11:00:00,35.94,26.69,3.34,3.46,98.22
2005-05-02 12:00:00,36.75,25.31,4.2,3.55,98.13
2005-05-02 13:00:00,37.12,24.39,4.86,3.33,98.05
2005-05-02 14:00:00,37.0,23.76,5.24,2.8,97.98
2005-05-02 15:00:00,36.42,23.45,5.31,2.06,97.96
2005-05-02 16:00:00,35.5,23.64,5.16,1.16,97.97
2005-05-02 17:00:00,33.58,28.43,3.68,0.43,97.99
2005-05-02 18:00:00,30.13,42.65,2.26,0.04,98.04
2005-05-02 19:00:00,28.23,49.61,2.06,0.0,98.08
2005-05-02 20:00:00,27.28,54.52,1.8,0.0,98.14
2005-05-02 21:00:00,26.49,59.24,1.51,0.0,98.17
2005-05-02 22:00:00,25.76,63.06,1.33,0.0,98.16
2005-05-02 23:00:00,25.1,65.67,1.28,0.0,98.14
2005-05-03 00:00:00,24.51,67.64,1.29,0.0,98.1
2005-05-03 01:00:00,24.02,68.96,1.27,0.0,98.07
2005-05-03 02:00:00,23.66,69.45,1.21,0.0,98.05
2005-05-03 03:00:00,23.39,69.74,1.14,0.0,98.07
2005-05-03 04:00:00,23.15,70.03,1.03,0.0,98.12
2005-05-03 05:00:00,22.91,70.95,0.91,0.02,98.21
2005-05-03 06:00:00,24.33,64.07,1.11,0.25,98.3
2005-05-03 07:00:00,26.37,51.45,1.49,0.55,98.38
2005-05-03 08:00:00,30.53,37.18,1.52,1.03,98.42
2005-05-03 09:00:00,33.18,31.42,1.36,1.56,98.43
2005-05-03 10:00:00,34.63,28.71,2.2,1.78,98.4
2005-05-03 11:00:00,35.76,26.35,2.97,1.99,98.33
2005-05-03 12:00:00,36.54,24.43,3.52,2.77,98.23
2005-05-03 13:00:00,37.02,22.9,3.89,2.51,98.13
2005-05-03 14:00:00,37.08,22.04,4.02,2.29,98.03
2005-05-03 15:00:00,36.19,22.84,3.82,1.53,97.99
2005-05-03 16:00:00,35.37,24.24,3.5,0.93,97.97
2005-05-03 17:00:00,34.08,29.48,2.35,0.42,97.99
2005-05-03 18:00:00,30.94,48.26,1.1,0.04,98.02
2005-05-03 19:00:00,30.11,50.27,0.99,0.0,98.07
2005-05-03 20:00:00,30.23,47.31,0.84,0.0,98.11
2005-05-03 21:00:00,30.04,45.29,0.71,0.0,98.13
2005-05-03 22:00:00,29.32,47.66,0.74,0.0,98.13
2005-05-03 23:00:00,28.39,53.13,0.78,0.0,98.1
2005-05-04 00:00:00,27.61,57.18,0.74,0.0,98.07
2005-05-04 01:00:00,26.89,60.37,0.7,0.0,98.05
2005-05-04 02:00:00,26.3,61.64,0.76,0.0,98.04
2005-05-04 03:00:00,25.78,62.59,0.78,0.0,98.06
2005-05-04 04:00:00,25.0,63.25,0.84,0.0,98.1
2005-05-04 05:00:00,24.39,64.26,0.83,0.03,98.17
2005-05-04 06:00:00,26.06,54.92,1.22,0.4,98.26
2005-05-04 07:00:00,28.58,41.76,1.33,1.1,98.34
2005-05-04 08:00:00,31.8,32.38,1.02,1.88,98.39
2005-05-04 09:00:00,33.64,29.26,1.57,2.59,98.39
2005-05-04 10:00:00,34.75,28.54,2.39,3.08,98.35
2005-05-04 11:00:00,35.35,28.89,3.15,3.38,98.28
2005-05-04 12:00:00,35.69,29.11,3.71,3.45,98.22
2005-05-04 13:00:00,35.9,28.62,4.0,3.18,98.13
2005-05-04 14:00:00,35.96,27.77,4.12,2.65,98.06
2005-05-04 15:00:00,35.72,27.33,4.1,2.07,98.02
2005-05-04 16:00:00,35.02,27.9,3.96,1.23,98.01
2005-05-04 17:00:00,33.23,36.11,2.61,0.48,98.02
2005-05-04 18:00:00,30.09,55.03,1.51,0.04,98.04
2005-05-04 19:00:00,28.86,59.3,1.49,0.0,98.09
2005-05-04 20:00:00,28.28,60.31,1.56,0.0,98.14
2005-05-04 21:00:00,27.35,62.0,1.61,0.0,98.19
2005-05-04 22:00:00,26.67,63.15,1.64,0.0,98.19
2005-05-04 23:00:00,25.95,64.4,1.61,0.0,98.17
2005-05-05 00:00:00,25.2,65.66,1.55,0.0,98.12
2005-05-05 01:00:00,24.58,66.55,1.5,0.0,98.09
2005-05-05 02:00:00,24.03,67.57,1.44,0.0,98.06
2005-05-05 03:00:00,23.51,68.65,1.45,0.0,98.07
2005-05-05 04:00:00,23.03,69.59,1.55,0.0,98.1
2005-05-05 05:00:00,22.69,70.9,1.66,0.03,98.15
2005-05-05 06:00:00,24.74,61.67,2.66,0.42,98.23
2005-05-05 07:00:00,27.32,51.95,3.48,1.12,98.29
2005-05-05 08:00:00,30.44,44.32,3.65,1.93,98.33
2005-05-05 09:00:00,33.14,36.78,3.66,2.61,98.35
2005-05-05 10:00:00,35.02,31.4,3.78,3.1,98.31
2005-05-05 11:00:00,36.21,28.37,3.96,3.32,98.24
2005-05-05 12:00:00,37.01,26.42,4.05,3.52,98.15
2005-05-05 13:00:00,37.48,25.0,4.04,3.21,98.04
2005-05-05 14:00:00,37.61,24.01,4.13,2.74,97.95
2005-05-05 15:00:00,37.38,23.44,4.19,1.95,97.88
2005-05-05 16:00:00,36.64,23.92,4.04,1.26,97.83
2005-05-05 17:00:00,35.04,30.05,2.68,0.56,97.82
2005-05-05 18:00:00,31.21,47.92,1.52,0.05,97.84
2005-05-05 19:00:00,29.52,50.86,1.61,0.0,97.88
2005-05-05 20:00:00,28.56,51.61,1.66,0.0,97.94
2005-05-05 21:00:00,27.74,53.08,1.6,0.0,97.99
2005-05-05 22:00:00,27.16,53.84,1.5,0.0,98.01
2005-05-05 23:00:00,26.85,52.85,1.41,0.0,98.0
2005-05-06 00:00:00,26.52,51.41,1.37,0.0,97.97
2005-05-06 01:00:00,25.8,52.55,1.48,0.0,97.94
2005-05-06 02:00:00,24.78,55.47,1.66,0.0,97.91
2005-05-06 03:00:00,23.9,56.95,1.81,0.0,97.9
2005-05-06 04:00:00,23.21,57.91,1.9,0.0,97.93
2005-05-06 05:00:00,22.78,58.52,2.04,0.04,97.97
2005-05-06 06:00:00,24.89,49.5,3.26,0.52,98.04
2005-05-06 07:00:00,27.47,42.66,4.15,1.29,98.1
2005-05-06 08:00:00,30.42,38.73,4.26,2.09,98.13
2005-05-06 09:00:00,33.33,32.91,4.35,2.77,98.12
2005-05-06 10:00:00,35.93,27.43,4.8,3.23,98.08
2005-05-06 11:00:00,37.7,24.36,5.24,3.52,98.01
2005-05-06 12:00:00,38.87,22.31,5.53,3.54,97.92
2005-05-06 13:00:00,39.58,20.77,5.74,3.3,97.83
2005-05-06 14:00:00,39.85,19.69,5.8,2.81,97.75
2005-05-06 15:00:00,39.65,19.21,5.79,2.13,97.71
2005-05-06 16:00:00,38.89,19.49,5.7,1.33,97.7
2005-05-06 17:00:00,37.1,22.44,4.48,0.55,97.71
2005-05-06 18:00:00,32.99,32.52,2.77,0.05,97.76
2005-05-06 19:00:00,31.1,36.01,2.76,0.0,97.82
2005-05-06 20:00:00,30.22,37.06,2.82,0.0,97.88
2005-05-06 21:00:00,29.39,38.54,2.8,0.0,97.91
2005-05-06 22:00:00,28.72,40.02,2.85,0.0,97.9
2005-05-06 23:00:00,28.24,41.86,3.02,0.0,97.87
2005-05-07 00:00:00,27.91,45.59,3.34,0.0,97.84
2005-05-07 01:00:00,27.19,52.44,3.05,0.0,97.82
2005-05-07 02:00:00,26.4,58.8,2.77,0.0,97.82
2005-05-07 03:00:00,25.73,63.25,2.74,0.0,97.84
2005-05-07 04:00:00,25.13,66.26,2.98,0.0,97.89
2005-05-07 05:00:00,24.61,68.45,3.44,0.03,97.96
2005-05-07 06:00:00,25.43,66.19,4.82,0.42,98.05
2005-05-07 07:00:00,27.19,62.27,5.85,1.12,98.11
2005-05-07 08:00:00,29.38,53.44,5.91,1.9,98.13
2005-05-07 09:00:00,31.78,44.01,5.93,2.59,98.12
2005-05-07 10:00:00,34.08,36.43,6.05,3.1,98.08
2005-05-07 11:00:00,36.11,30.96,6.17,3.29,98.01
2005-05-07 12:00:00,37.65,27.34,6.24,3.56,97.93
2005-05-07 13:00:00,38.63,25.09,6.19,3.32,97.84
2005-05-07 14:00:00,39.06,23.82,6.15,2.86,97.76
2005-05-07 15:00:00,38.98,23.55,6.08,2.16,97.71
2005-05-07 16:00:00,38.38,24.25,5.82,1.35,97.69
2005-05-07 17:00:00,37.25,26.08,5.0,0.56,97.7
2005-05-07 18:00:00,33.96,34.54,2.62,0.05,97.74
2005-05-07 19:00:00,32.1,39.3,2.39,0.0,97.81
2005-05-07 20:00:00,31.46,40.17,2.65,0.0,97.86
2005-05-07 21:00:00,30.81,41.21,2.86,0.0,97.9
2005-05-07 22:00:00,30.18,42.39,3.03,0.0,97.89
2005-05-07 23:00:00,29.72,43.18,3.46,0.0,97.86
2005-05-08 00:00:00,29.57,43.58,4.34,0.0,97.83
2005-05-08 01:00:00,28.99,45.99,4.22,0.0,97.83
2005-05-08 02:00:00,28.04,49.67,3.55,0.0,97.84
2005-05-08 03:00:00,27.42,51.35,3.59,0.0,97.88
2005-05-08 04:00:00,26.67,53.16,3.55,0.0,97.95
2005-05-08 05:00:00,25.68,56.75,3.13,0.04,98.04
2005-05-08 06:00:00,26.72,54.26,4.31,0.46,98.14
2005-05-08 07:00:00,28.73,46.72,5.3,1.21,98.22
2005-05-08 08:00:00,31.57,33.44,5.55,2.05,98.27
2005-05-08 09:00:00,34.4,22.84,5.8,2.79,98.28
2005-05-08 10:00:00,36.21,18.12,6.13,3.35,98.25
2005-05-08 11:00:00,37.57,15.53,6.51,3.65,98.19
2005-05-08 12:00:00,38.6,14.06,6.85,3.7,98.12
2005-05-08 13:00:00,39.17,13.36,7.13,3.44,98.03
2005-05-08 14:00:00,39.36,13.02,7.31,2.93,97.95
2005-05-08 15:00:00,39.08,12.83,7.32,2.22,97.9
2005-05-08 16:00:00,38.31,12.72,7.04,1.39,97.86
2005-05-08 17:00:00,36.85,13.09,5.91,0.6,97.86
2005-05-08 18:00:00,32.75,17.85,3.22,0.06,97.88
2005-05-08 19:00:00,30.19,21.01,2.78,0.0,97.92
2005-05-08 20:00:00,29.11,21.94,2.76,0.0,97.97
2005-05-08 21:00:00,28.11,23.09,2.71,0.0,98.0
2005-05-08 22:00:00,27.22,24.24,2.65,0.0,97.98
2005-05-08 23:00:00,26.37,25.38,2.6,0.0,97.95
2005-05-09 00:00:00,25.56,26.52,2.52,0.0,97.92
2005-05-09 01:00:00,24.76,27.96,2.38,0.0,97.9
2005-05-09 02:00:00,23.98,29.93,2.15,0.0,97.91
2005-05-09 03:00:00,23.33,32.39,1.94,0.0,97.94
2005-05-09 04:00:00,22.79,35.35,1.8,0.0,98.02
2005-05-09 05:00:00,22.46,38.4,1.66,0.04,98.12
2005-05-09 06:00:00,24.68,34.23,2.44,0.45,98.22
2005-05-09 07:00:00,27.08,29.99,2.84,1.16,98.3
2005-05-09 08:00:00,31.09,25.56,2.95,1.97,98.35
2005-05-09 09:00:00,34.51,22.55,2.89,2.7,98.35
2005-05-09 10:00:00,36.29,19.89,2.77,3.23,98.31
2005-05-09 11:00:00,37.67,17.45,2.84,3.46,98.25
2005-05-09 12:00:00,38.6,15.7,2.93,3.63,98.19
2005-05-09 13:00:00,39.11,14.55,3.02,3.48,98.11
2005-05-09 14:00:00,39.23,13.83,3.16,2.98,98.05
2005-05-09 15:00:00,38.98,13.49,3.35,2.24,98.0
2005-05-09 16:00:00,38.3,13.62,3.45,1.39,97.96
2005-05-09 17:00:00,37.01,14.7,2.93,0.58,97.95
2005-05-09 18:00:00,32.83,23.86,1.42,0.06,97.96
2005-05-09 19:00:00,30.77,26.22,1.5,0.0,98.01
2005-05-09 20:00:00,29.8,26.73,1.54,0.0,98.05
2005-05-09 21:00:00,28.87,27.03,1.56,0.0,98.08
2005-05-09 22:00:00,27.98,27.27,1.58,0.0,98.08
2005-05-09 23:00:00,27.07,27.48,1.56,0.0,98.06
2005-05-10 00:00:00,26.17,27.54,1.52,0.0,98.03
2005-05-10 01:00:00,25.26,27.31,1.49,0.0,97.99
2005-05-10 02:00:00,24.49,27.11,1.4,0.0,97.96
2005-05-10 03:00:00,24.32,26.21,1.33,0.0,97.97
2005-05-10 04:00:00,24.85,24.0,1.13,0.0,98.01
2005-05-10 05:00:00,25.13,22.98,0.79,0.04,98.07
2005-05-10 06:00:00,25.91,26.04,0.81,0.44,98.14
2005-05-10 07:00:00,28.49,17.32,2.06,1.16,98.22
2005-05-10 08:00:00,32.71,12.06,2.66,1.99,98.26
2005-05-10 09:00:00,36.39,7.97,3.54,2.74,98.28
2005-05-10 10:00:00,37.81,7.16,3.98,3.32,98.25
2005-05-10 11:00:00,38.85,6.74,4.31,3.6,98.18
2005-05-10 12:00:00,39.56,6.53,4.53,3.79,98.1
2005-05-10 13:00:00,39.92,6.42,4.63,3.54,98.02
2005-05-10 14:00:00,39.94,6.38,4.5,3.0,97.95
2005-05-10 15:00:00,39.58,6.44,4.29,2.26,97.89
2005-05-10 16:00:00,38.78,6.7,4.06,1.42,97.85
2005-05-10 17:00:00,37.22,7.83,3.05,0.61,97.85
2005-05-10 18:00:00,32.19,15.72,1.41,0.06,97.87
2005-05-10 19:00:00,30.15,17.37,1.48,0.0,97.92
2005-05-10 20:00:00,29.08,18.1,1.49,0.0,97.97
2005-05-10 21:00:00,27.89,18.86,1.52,0.0,98.01
2005-05-10 22:00:00,26.8,19.66,1.52,0.0,98.03
2005-05-10 23:00:00,25.86,20.54,1.51,0.0,98.02
2005-05-11 00:00:00,25.02,21.49,1.45,0.0,98.0
2005-05-11 01:00:00,24.49,22.17,1.37,0.0,97.97
2005-05-11 02:00:00,24.09,22.6,1.32,0.0,97.94
2005-05-11 03:00:00,23.4,23.29,1.42,0.0,97.94
2005-05-11 04:00:00,22.15,24.95,1.75,0.0,97.98
2005-05-11 05:00:00,21.43,26.47,2.22,0.05,98.07
2005-05-11 06:00:00,23.88,25.06,4.07,0.54,98.18
2005-05-11 07:00:00,26.74,25.89,4.95,1.32,98.26
2005-05-11 08:00:00,31.06,22.51,5.53,2.13,98.31
2005-05-11 09:00:00,34.61,16.38,6.12,2.83,98.31
2005-05-11 10:00:00,36.69,13.87,6.11,3.33,98.28
2005-05-11 11:00:00,38.17,12.49,6.11,3.6,98.21
2005-05-11 12:00:00,39.12,11.7,6.03,3.72,98.12
2005-05-11 13:00:00,39.63,11.2,5.84,3.46,98.03
2005-05-11 14:00:00,39.76,10.83,5.55,2.97,97.97
2005-05-11 15:00:00,39.48,10.71,5.11,2.28,97.93
2005-05-11 16:00:00,38.75,10.8,4.61,1.46,97.93
2005-05-11 17:00:00,37.4,11.47,3.62,0.63,97.94
2005-05-11 18:00:00,32.68,17.84,1.57,0.07,97.97
2005-05-11 19:00:00,30.31,20.24,1.61,0.0,98.03
2005-05-11 20:00:00,29.31,21.1,1.59,0.0,98.09
2005-05-11 21:00:00,28.49,22.14,1.53,0.0,98.13
2005-05-11 22:00:00,27.8,22.92,1.5,0.0,98.13
2005-05-11 23:00:00,27.17,23.56,1.49,0.0,98.11
2005-05-12 00:00:00,26.54,24.17,1.48,0.0,98.07
2005-05-12 01:00:00,25.78,24.84,1.47,0.0,98.03
2005-05-12 02:00:00,24.61,25.92,1.55,0.0,98.03
2005-05-12 03:00:00,23.61,26.35,1.87,0.0,98.04
2005-05-12 04:00:00,22.91,27.0,2.28,0.0,98.09
2005-05-12 05:00:00,22.44,29.87,2.65,0.05,98.15
2005-05-12 06:00:00,24.66,31.66,4.39,0.55,98.23
2005-05-12 07:00:00,27.41,34.38,4.74,1.35,98.29
2005-05-12 08:00:00,31.4,31.64,5.0,2.16,98.32
2005-05-12 09:00:00,35.06,23.56,5.13,2.85,98.32
2005-05-12 10:00:00,37.81,17.21,5.13,3.35,98.28
2005-05-12 11:00:00,39.54,13.8,5.21,3.61,98.21
2005-05-12 12:00:00,40.66,11.86,5.22,3.7,98.11
2005-05-12 13:00:00,41.26,10.68,5.17,3.47,98.01
2005-05-12 14:00:00,41.46,10.07,5.1,2.99,97.94
2005-05-12 15:00:00,41.11,10.0,4.92,2.32,97.9
2005-05-12 16:00:00,40.33,10.25,4.68,1.52,97.88
2005-05-12 17:00:00,38.95,11.1,3.97,0.69,97.89
2005-05-12 18:00:00,34.23,16.38,1.88,0.07,97.93
2005-05-12 19:00:00,31.71,18.98,1.91,0.0,97.99
2005-05-12 20:00:00,30.73,19.72,2.0,0.0,98.04
2005-05-12 21:00:00,29.85,20.42,2.05,0.0,98.07
2005-05-12 22:00:00,29.04,21.0,2.09,0.0,98.07
2005-05-12 23:00:00,28.31,21.5,2.17,0.0,98.04
2005-05-13 00:00:00,27.62,21.99,2.39,0.0,97.99
2005-05-13 01:00:00,27.08,23.08,2.95,0.0,97.96
2005-05-13 02:00:00,26.56,27.03,3.73,0.0,97.95
2005-05-13 03:00:00,25.82,34.81,4.11,0.0,97.95
2005-05-13 04:00:00,25.17,43.06,4.26,0.0,97.97
2005-05-13 05:00:00,24.75,48.71,4.53,0.05,98.03
2005-05-13 06:00:00,25.9,47.53,5.53,0.54,98.09
2005-05-13 07:00:00,28.55,41.91,5.88,1.3,98.14
2005-05-13 08:00:00,31.59,34.87,6.04,2.1,98.16
2005-05-13 09:00:00,34.92,27.43,6.23,2.81,98.15
2005-05-13 10:00:00,38.11,20.83,6.63,3.35,98.09
2005-05-13 11:00:00,40.15,17.02,6.79,3.57,98.01
2005-05-13 12:00:00,41.44,14.7,6.9,3.57,97.9
2005-05-13 13:00:00,42.15,13.25,7.1,3.31,97.8
2005-05-13 14:00:00,42.31,12.49,7.32,2.88,97.73
2005-05-13 15:00:00,41.92,12.44,7.42,2.16,97.71
2005-05-13 16:00:00,40.99,13.13,7.36,1.38,97.72
2005-05-13 17:00:00,39.54,14.49,6.68,0.59,97.75
2005-05-13 18:00:00,36.46,17.84,4.09,0.07,97.79
2005-05-13 19:00:00,33.66,21.67,2.87,0.0,97.85
2005-05-13 20:00:00,32.48,23.55,2.64,0.0,97.89
2005-05-13 21:00:00,31.51,25.19,2.57,0.0,97.92
2005-05-13 22:00:00,30.7,26.66,2.68,0.0,97.93
2005-05-13 23:00:00,29.9,28.5,2.85,0.0,97.92
2005-05-14 00:00:00,28.96,31.29,2.88,0.0,97.89
2005-05-14 01:00:00,27.86,34.88,2.62,0.0,97.86
2005-05-14 02:00:00,26.93,38.09,2.51,0.0,97.85
2005-05-14 03:00:00,26.19,40.67,2.55,0.0,97.88
2005-05-14 04:00:00,25.5,42.97,2.54,0.0,97.94
2005-05-14 05:00:00,25.02,44.64,2.68,0.05,98.03
2005-05-14 06:00:00,26.6,41.72,4.21,0.51,98.12
2005-05-14 07:00:00,29.07,37.97,4.49,1.23,98.19
2005-05-14 08:00:00,32.07,32.0,4.48,1.96,98.22
2005-05-14 09:00:00,35.54,24.18,3.83,2.61,98.2
2005-05-14 10:00:00,38.45,17.68,3.29,3.1,98.14
2005-05-14 11:00:00,40.2,14.39,3.5,3.52,98.06
2005-05-14 12:00:00,41.32,12.22,3.93,3.69,97.96
2005-05-14 13:00:00,41.99,10.65,4.33,3.48,97.86
2005-05-14 14:00:00,42.23,9.58,4.71,2.98,97.8
2005-05-14 15:00:00,41.92,9.11,4.84,2.31,97.77
2005-05-14 16:00:00,41.14,8.99,4.71,1.51,97.76
2005-05-14 17:00:00,39.81,9.33,4.02,0.68,97.79
2005-05-14 18:00:00,35.28,13.28,1.85,0.08,97.85
2005-05-14 19:00:00,32.71,15.49,1.81,0.0,97.92
2005-05-14 20:00:00,31.61,16.56,1.8,0.0,97.97
2005-05-14 21:00:00,30.5,17.79,1.7,0.0,98.0
2005-05-14 22:00:00,29.43,18.81,1.6,0.0,98.0
2005-05-14 23:00:00,28.46,19.53,1.52,0.0,97.99
2005-05-15 00:00:00,27.62,20.03,1.41,0.0,97.96
2005-05-15 01:00:00,26.98,20.48,1.3,0.0,97.93
2005-05-15 02:00:00,26.32,21.52,1.36,0.0,97.93
2005-05-15 03:00:00,25.52,24.68,1.61,0.0,97.95
2005-05-15 04:00:00,24.54,31.96,1.9,0.0,97.99
2005-05-15 05:00:00,23.95,40.94,2.21,0.05,98.02
2005-05-15 06:00:00,26.15,42.14,3.71,0.57,98.07
2005-05-15 07:00:00,28.95,39.03,4.47,1.37,98.12
2005-05-15 08:00:00,32.32,32.43,4.5,2.19,98.15
2005-05-15 09:00:00,36.14,23.41,4.42,2.89,98.16
2005-05-15 10:00:00,39.72,13.95,4.36,3.39,98.13
2005-05-15 11:00:00,41.32,11.46,4.48,3.65,98.06
2005-05-15 12:00:00,42.2,10.37,4.53,3.74,97.99
2005-05-15 13:00:00,42.64,9.74,4.48,3.41,97.91
2005-05-15 14:00:00,42.69,9.43,4.45,2.98,97.84
2005-05-15 15:00:00,42.32,9.52,4.41,2.26,97.8
2005-05-15 16:00:00,41.51,9.91,4.23,1.44,97.79
2005-05-15 17:00:00,40.1,10.96,3.33,0.63,97.81
2005-05-15 18:00:00,36.12,15.32,1.62,0.07,97.84
2005-05-15 19:00:00,34.12,17.49,1.65,0.0,97.89
2005-05-15 20:00:00,33.34,18.52,1.7,0.0,97.93
2005-05-15 21:00:00,32.39,19.67,1.77,0.0,97.97
2005-05-15 22:00:00,31.05,21.2,1.79,0.0,97.99
2005-05-15 23:00:00,30.09,22.35,1.78,0.0,97.97
2005-05-16 00:00:00,29.27,23.35,1.79,0.0,97.95
2005-05-16 01:00:00,28.49,24.26,1.92,0.0,97.93
2005-05-16 02:00:00,27.76,25.19,2.48,0.0,97.93
2005-05-16 03:00:00,27.11,27.57,3.25,0.0,97.97
2005-05-16 04:00:00,26.4,33.52,3.54,0.0,98.0
2005-05-16 05:00:00,25.8,41.14,3.52,0.05,98.06
2005-05-16 06:00:00,27.17,43.0,4.7,0.56,98.14
2005-05-16 07:00:00,29.88,39.24,5.45,1.32,98.2
2005-05-16 08:00:00,32.93,32.92,5.76,2.11,98.24
2005-05-16 09:00:00,36.13,25.71,5.71,2.79,98.24
2005-05-16 10:00:00,39.48,18.63,5.7,3.28,98.21
2005-05-16 11:00:00,41.62,15.36,5.62,3.46,98.15
2005-05-16 12:00:00,42.79,13.87,5.71,3.59,98.08
2005-05-16 13:00:00,43.4,13.07,5.76,3.41,98.01
2005-05-16 14:00:00,43.55,12.75,5.77,2.84,97.92
2005-05-16 15:00:00,43.24,12.79,5.85,2.09,97.86
2005-05-16 16:00:00,42.49,13.17,5.81,1.35,97.84
2005-05-16 17:00:00,41.23,13.99,5.45,0.61,97.84
2005-05-16 18:00:00,38.06,16.86,3.28,0.07,97.86
2005-05-16 19:00:00,35.62,19.4,3.01,0.0,97.92
2005-05-16 20:00:00,34.79,20.01,3.41,0.0,97.96
2005-05-16 21:00:00,33.98,20.21,3.87,0.0,97.99
2005-05-16 22:00:00,33.28,20.13,4.66,0.0,98.01
2005-05-16 23:00:00,32.53,20.65,5.19,0.0,98.02
2005-05-17 00:00:00,31.27,22.82,4.49,0.0,98.01
2005-05-17 01:00:00,30.01,26.29,4.04,0.0,98.01
2005-05-17 02:00:00,28.86,30.21,3.86,0.0,98.0
2005-05-17 03:00:00,27.98,34.16,3.97,0.0,98.03
2005-05-17 04:00:00,27.13,38.98,4.03,0.0,98.05
2005-05-17 05:00:00,26.33,44.98,4.21,0.05,98.1
2005-05-17 06:00:00,27.02,48.45,5.33,0.51,98.17
2005-05-17 07:00:00,29.03,44.99,5.83,1.25,98.24
2005-05-17 08:00:00,31.69,36.78,5.89,2.09,98.27
2005-05-17 09:00:00,34.99,25.86,6.09,2.77,98.27
2005-05-17 10:00:00,37.91,18.34,6.29,3.26,98.24
2005-05-17 11:00:00,39.8,15.13,6.35,3.52,98.19
2005-05-17 12:00:00,41.01,13.47,6.29,3.57,98.12
2005-05-17 13:00:00,41.76,12.44,6.13,3.32,98.04
2005-05-17 14:00:00,41.99,11.86,5.93,2.88,97.96
