,T,RH,WS,Rs,P
2005-10-31 11:00:00,33.18,8.07,2.72,2.8,98.35
2005-10-31 12:00:00,34.04,7.63,2.26,2.76,98.27
2005-10-31 13:00:00,34.33,7.53,2.02,2.45,98.17
2005-10-31 14:00:00,34.22,7.57,1.99,1.91,98.12
2005-10-31 15:00:00,33.71,7.72,1.88,1.2,98.09
2005-10-31 16:00:00,31.9,9.38,1.03,0.46,98.09
2005-10-31 17:00:00,29.13,11.69,1.03,0.0,98.11
2005-10-31 18:00:00,28.02,11.65,1.07,0.0,98.17
2005-10-31 19:00:00,27.33,11.83,1.02,0.0,98.22
2005-10-31 20:00:00,26.46,12.32,1.02,0.0,98.25
2005-10-31 21:00:00,25.34,13.21,1.08,0.0,98.27
2005-10-31 22:00:00,24.18,14.27,1.16,0.0,98.26
2005-10-31 23:00:00,22.9,15.69,1.26,0.0,98.24
2005-11-01 00:00:00,21.43,17.52,1.38,0.0,98.21
2005-11-01 01:00:00,19.99,19.54,1.46,0.0,98.18
2005-11-01 02:00:00,18.84,21.35,1.49,0.0,98.17
2005-11-01 03:00:00,18.06,22.73,1.51,0.0,98.16
2005-11-01 04:00:00,17.5,23.94,1.49,0.0,98.19
2005-11-01 05:00:00,17.0,25.7,1.45,0.0,98.25
2005-11-01 06:00:00,16.49,28.41,1.42,0.07,98.32
2005-11-01 07:00:00,18.68,27.98,1.57,0.65,98.39
2005-11-01 08:00:00,21.79,25.57,2.84,1.4,98.46
2005-11-01 09:00:00,24.96,22.82,2.39,2.06,98.5
2005-11-01 10:00:00,29.39,16.18,2.5,2.53,98.49
2005-11-01 11:00:00,32.41,12.15,2.61,2.75,98.42
2005-11-01 12:00:00,33.22,11.7,2.67,2.76,98.34
2005-11-01 13:00:00,33.43,11.64,2.61,2.45,98.26
2005-11-01 14:00:00,33.28,11.77,2.44,1.91,98.21
2005-11-01 15:00:00,32.74,12.09,2.18,1.2,98.19
2005-11-01 16:00:00,31.16,13.47,1.3,0.46,98.19
2005-11-01 17:00:00,28.15,17.01,1.04,0.0,98.22
2005-11-01 18:00:00,27.17,17.19,1.05,0.0,98.28
2005-11-01 19:00:00,26.58,17.13,0.93,0.0,98.34
2005-11-01 20:00:00,26.05,17.12,0.78,0.0,98.38
2005-11-01 21:00:00,25.49,17.22,0.6,0.0,98.4
2005-11-01 22:00:00,24.7,17.9,0.5,0.0,98.4
2005-11-01 23:00:00,23.6,19.22,0.63,0.0,98.39
2005-11-02 00:00:00,22.56,20.93,0.85,0.0,98.37
2005-11-02 01:00:00,21.43,23.16,1.02,0.0,98.36
2005-11-02 02:00:00,20.53,25.52,1.13,0.0,98.35
2005-11-02 03:00:00,19.82,28.02,1.2,0.0,98.35
2005-11-02 04:00:00,19.29,30.51,1.23,0.0,98.38
2005-11-02 05:00:00,18.78,33.33,1.25,0.0,98.42
2005-11-02 06:00:00,18.28,36.28,1.25,0.06,98.48
2005-11-02 07:00:00,19.74,35.48,1.1,0.64,98.56
2005-11-02 08:00:00,22.73,30.12,2.05,1.37,98.63
2005-11-02 09:00:00,26.09,24.03,1.35,2.01,98.65
2005-11-02 10:00:00,30.59,17.49,1.3,2.41,98.63
2005-11-02 11:00:00,32.05,16.62,1.63,2.64,98.58
2005-11-02 12:00:00,32.8,16.3,1.9,2.49,98.51
2005-11-02 13:00:00,33.12,16.28,2.14,1.9,98.44
2005-11-02 14:00:00,33.05,16.43,2.4,1.51,98.4
2005-11-02 15:00:00,32.55,16.9,2.5,0.89,98.41
2005-11-02 16:00:00,31.12,18.5,1.75,0.32,98.42
2005-11-02 17:00:00,27.26,24.3,1.16,0.0,98.45
2005-11-02 18:00:00,25.51,26.23,1.31,0.0,98.49
2005-11-02 19:00:00,24.44,26.79,1.38,0.0,98.53
2005-11-02 20:00:00,23.43,26.89,1.41,0.0,98.56
2005-11-02 21:00:00,22.45,26.74,1.44,0.0,98.58
2005-11-02 22:00:00,21.55,26.47,1.46,0.0,98.58
2005-11-02 23:00:00,20.74,26.34,1.47,0.0,98.56
2005-11-03 00:00:00,20.05,26.4,1.5,0.0,98.54
2005-11-03 01:00:00,19.46,26.62,1.53,0.0,98.54
2005-11-03 02:00:00,18.98,26.92,1.45,0.0,98.53
2005-11-03 03:00:00,18.63,27.3,1.33,0.0,98.54
2005-11-03 04:00:00,18.49,27.55,1.23,0.0,98.57
2005-11-03 05:00:00,18.61,27.43,1.14,0.0,98.6
2005-11-03 06:00:00,18.87,27.36,1.06,0.04,98.65
2005-11-03 07:00:00,20.16,26.73,0.74,0.4,98.7
2005-11-03 08:00:00,22.56,22.86,0.96,0.81,98.75
2005-11-03 09:00:00,25.28,19.51,0.71,1.18,98.77
2005-11-03 10:00:00,29.96,15.1,1.28,1.48,98.77
2005-11-03 11:00:00,31.61,14.76,1.37,1.62,98.72
2005-11-03 12:00:00,32.32,14.52,1.48,1.82,98.65
2005-11-03 13:00:00,32.55,14.68,1.58,1.51,98.57
2005-11-03 14:00:00,32.39,14.97,1.72,1.34,98.53
2005-11-03 15:00:00,31.8,15.57,1.83,0.79,98.52
2005-11-03 16:00:00,30.19,17.81,1.25,0.28,98.54
2005-11-03 17:00:00,26.5,24.03,1.14,0.0,98.57
2005-11-03 18:00:00,24.65,26.68,1.32,0.0,98.62
2005-11-03 19:00:00,23.49,28.35,1.45,0.0,98.68
2005-11-03 20:00:00,22.51,29.86,1.56,0.0,98.7
2005-11-03 21:00:00,21.6,31.32,1.6,0.0,98.72
2005-11-03 22:00:00,20.76,32.84,1.59,0.0,98.71
2005-11-03 23:00:00,19.97,34.61,1.53,0.0,98.68
2005-11-04 00:00:00,19.26,36.52,1.45,0.0,98.66
2005-11-04 01:00:00,18.62,38.67,1.37,0.0,98.66
2005-11-04 02:00:00,18.04,41.09,1.3,0.0,98.65
2005-11-04 03:00:00,17.55,43.4,1.25,0.0,98.66
2005-11-04 04:00:00,17.15,45.42,1.22,0.0,98.7
2005-11-04 05:00:00,16.83,47.19,1.19,0.0,98.75
2005-11-04 06:00:00,16.64,48.39,1.17,0.05,98.83
2005-11-04 07:00:00,18.32,44.83,0.99,0.46,98.91
2005-11-04 08:00:00,21.24,37.04,1.87,1.08,98.97
2005-11-04 09:00:00,24.24,30.21,1.34,1.68,98.99
2005-11-04 10:00:00,29.02,19.84,1.15,2.12,98.96
2005-11-04 11:00:00,29.81,18.04,1.2,2.16,98.9
2005-11-04 12:00:00,30.29,16.98,1.34,2.4,98.8
2005-11-04 13:00:00,30.51,16.43,1.47,2.08,98.71
2005-11-04 14:00:00,30.97,15.75,1.67,1.56,98.66
2005-11-04 15:00:00,30.53,16.01,1.87,0.88,98.64
2005-11-04 16:00:00,28.21,19.33,1.08,0.3,98.67
2005-11-04 17:00:00,24.67,24.89,1.27,0.0,98.71
2005-11-04 18:00:00,23.06,27.72,1.46,0.0,98.76
2005-11-04 19:00:00,22.11,29.97,1.54,0.0,98.82
2005-11-04 20:00:00,21.26,32.15,1.61,0.0,98.85
2005-11-04 21:00:00,20.52,34.03,1.64,0.0,98.85
2005-11-04 22:00:00,19.84,35.84,1.65,0.0,98.85
2005-11-04 23:00:00,19.31,37.53,1.68,0.0,98.84
2005-11-05 00:00:00,18.83,39.24,1.71,0.0,98.82
2005-11-05 01:00:00,18.43,40.75,1.74,0.0,98.81
2005-11-05 02:00:00,17.83,42.7,1.71,0.0,98.8
2005-11-05 03:00:00,17.33,44.24,1.65,0.0,98.82
2005-11-05 04:00:00,16.87,45.64,1.59,0.0,98.84
2005-11-05 05:00:00,16.31,47.4,1.56,0.0,98.89
2005-11-05 06:00:00,15.84,48.88,1.53,0.04,98.96
2005-11-05 07:00:00,17.41,44.5,1.9,0.43,99.01
2005-11-05 08:00:00,19.91,37.86,2.88,0.98,99.05
2005-11-05 09:00:00,22.64,32.09,2.0,1.55,99.06
2005-11-05 10:00:00,27.26,21.95,1.89,1.94,99.04
2005-11-05 11:00:00,29.67,16.68,1.24,2.2,98.97
2005-11-05 12:00:00,30.55,14.62,0.89,2.44,98.9
2005-11-05 13:00:00,30.93,13.59,0.95,2.12,98.83
2005-11-05 14:00:00,30.76,13.54,1.16,1.59,98.78
2005-11-05 15:00:00,30.26,13.56,1.4,0.92,98.76
2005-11-05 16:00:00,28.19,16.15,0.9,0.32,98.76
2005-11-05 17:00:00,24.67,21.05,1.23,0.0,98.78
2005-11-05 18:00:00,22.84,23.4,1.44,0.0,98.83
2005-11-05 19:00:00,21.78,25.4,1.62,0.0,98.89
2005-11-05 20:00:00,20.88,27.61,1.76,0.0,98.92
2005-11-05 21:00:00,20.06,30.26,1.85,0.0,98.92
2005-11-05 22:00:00,19.31,33.25,1.87,0.0,98.92
2005-11-05 23:00:00,18.65,36.04,1.84,0.0,98.89
2005-11-06 00:00:00,18.06,38.15,1.82,0.0,98.86
2005-11-06 01:00:00,17.54,39.73,1.79,0.0,98.84
2005-11-06 02:00:00,17.04,41.17,1.73,0.0,98.84
2005-11-06 03:00:00,16.55,42.64,1.71,0.0,98.84
2005-11-06 04:00:00,16.13,43.72,1.73,0.0,98.87
2005-11-06 05:00:00,15.77,44.5,1.79,0.0,98.92
2005-11-06 06:00:00,15.46,45.06,1.87,0.04,98.98
2005-11-06 07:00:00,17.18,40.48,2.46,0.45,99.03
2005-11-06 08:00:00,19.82,34.11,3.35,1.09,99.07
2005-11-06 09:00:00,22.8,28.48,2.41,1.7,99.08
2005-11-06 10:00:00,27.34,19.81,2.51,2.15,99.05
2005-11-06 11:00:00,29.19,16.56,1.73,2.36,98.98
2005-11-06 12:00:00,30.0,15.16,0.96,2.38,98.88
2005-11-06 13:00:00,30.4,14.51,0.75,2.06,98.79
2005-11-06 14:00:00,30.24,14.64,1.09,1.56,98.73
2005-11-06 15:00:00,29.71,14.71,1.45,0.9,98.7
2005-11-06 16:00:00,27.41,17.67,0.95,0.3,98.69
2005-11-06 17:00:00,24.17,22.04,1.24,0.0,98.71
2005-11-06 18:00:00,22.43,24.15,1.39,0.0,98.78
2005-11-06 19:00:00,21.33,25.72,1.48,0.0,98.85
2005-11-06 20:00:00,20.41,27.1,1.52,0.0,98.89
2005-11-06 21:00:00,19.61,28.41,1.52,0.0,98.9
2005-11-06 22:00:00,18.91,29.6,1.5,0.0,98.89
2005-11-06 23:00:00,18.29,30.77,1.49,0.0,98.87
2005-11-07 00:00:00,17.75,31.9,1.46,0.0,98.85
2005-11-07 01:00:00,17.29,32.91,1.45,0.0,98.82
2005-11-07 02:00:00,16.91,33.87,1.41,0.0,98.8
2005-11-07 03:00:00,16.63,34.64,1.38,0.0,98.78
2005-11-07 04:00:00,16.36,35.41,1.37,0.0,98.78
2005-11-07 05:00:00,16.02,36.28,1.37,0.0,98.81
2005-11-07 06:00:00,15.64,37.37,1.37,0.04,98.85
2005-11-07 07:00:00,16.64,35.57,1.25,0.46,98.9
2005-11-07 08:00:00,20.0,28.96,2.32,1.07,98.93
2005-11-07 09:00:00,22.24,25.18,2.11,1.68,98.94
2005-11-07 10:00:00,26.2,18.41,1.12,2.12,98.9
2005-11-07 11:00:00,29.4,13.29,0.81,2.36,98.82
2005-11-07 12:00:00,30.29,12.25,1.47,2.52,98.72
2005-11-07 13:00:00,30.59,11.85,1.85,2.22,98.63
2005-11-07 14:00:00,30.52,11.86,1.92,1.69,98.57
2005-11-07 15:00:00,30.0,11.99,1.85,1.0,98.55
2005-11-07 16:00:00,27.76,14.79,0.95,0.33,98.54
2005-11-07 17:00:00,24.68,18.3,1.22,0.0,98.56
2005-11-07 18:00:00,23.12,19.84,1.34,0.0,98.64
2005-11-07 19:00:00,22.13,21.08,1.36,0.0,98.71
2005-11-07 20:00:00,21.5,21.92,1.34,0.0,98.75
2005-11-07 21:00:00,20.86,22.8,1.32,0.0,98.75
2005-11-07 22:00:00,19.9,24.39,1.35,0.0,98.74
2005-11-07 23:00:00,18.79,26.28,1.39,0.0,98.72
2005-11-08 00:00:00,17.7,28.36,1.44,0.0,98.68
2005-11-08 01:00:00,16.76,30.42,1.47,0.0,98.66
2005-11-08 02:00:00,16.09,32.26,1.51,0.0,98.65
2005-11-08 03:00:00,15.57,34.07,1.54,0.0,98.65
2005-11-08 04:00:00,15.11,35.93,1.55,0.0,98.68
2005-11-08 05:00:00,14.66,37.95,1.57,0.0,98.73
2005-11-08 06:00:00,14.26,39.95,1.59,0.04,98.8
2005-11-08 07:00:00,16.15,36.43,1.73,0.48,98.87
2005-11-08 08:00:00,19.6,29.68,3.25,1.14,98.92
2005-11-08 09:00:00,22.42,25.2,2.6,1.77,98.94
2005-11-08 10:00:00,27.41,15.67,1.32,2.22,98.92
2005-11-08 11:00:00,29.93,11.66,0.26,2.44,98.86
2005-11-08 12:00:00,30.88,10.65,1.15,2.62,98.78
2005-11-08 13:00:00,31.27,10.41,1.69,2.31,98.71
2005-11-08 14:00:00,31.24,10.21,1.87,1.78,98.66
2005-11-08 15:00:00,30.7,10.28,1.83,1.07,98.63
2005-11-08 16:00:00,28.54,12.81,0.95,0.35,98.63
2005-11-08 17:00:00,25.68,15.54,1.16,0.0,98.66
2005-11-08 18:00:00,24.3,16.47,1.26,0.0,98.72
2005-11-08 19:00:00,23.23,17.57,1.31,0.0,98.79
2005-11-08 20:00:00,22.34,18.61,1.32,0.0,98.83
2005-11-08 21:00:00,21.47,19.75,1.35,0.0,98.83
2005-11-08 22:00:00,20.54,21.17,1.38,0.0,98.82
2005-11-08 23:00:00,19.55,22.85,1.42,0.0,98.78
2005-11-09 00:00:00,18.6,24.83,1.45,0.0,98.74
2005-11-09 01:00:00,17.78,26.76,1.47,0.0,98.73
2005-11-09 02:00:00,17.09,28.6,1.48,0.0,98.74
2005-11-09 03:00:00,16.47,30.43,1.48,0.0,98.75
2005-11-09 04:00:00,15.88,32.22,1.5,0.0,98.8
2005-11-09 05:00:00,15.33,34.04,1.52,0.0,98.86
2005-11-09 06:00:00,14.85,35.69,1.54,0.04,98.93
2005-11-09 07:00:00,16.68,32.52,1.6,0.5,99.0
2005-11-09 08:00:00,20.31,26.11,3.11,1.16,99.04
2005-11-09 09:00:00,23.08,22.21,2.42,1.78,99.05
2005-11-09 10:00:00,27.87,15.23,1.85,2.23,99.01
2005-11-09 11:00:00,30.72,11.33,1.35,2.44,98.92
2005-11-09 12:00:00,31.6,10.4,1.33,2.48,98.82
2005-11-09 13:00:00,31.97,10.0,1.51,2.17,98.74
2005-11-09 14:00:00,31.91,10.07,1.76,1.65,98.68
2005-11-09 15:00:00,31.43,10.14,1.89,0.97,98.66
2005-11-09 16:00:00,29.04,12.96,1.01,0.31,98.65
2005-11-09 17:00:00,25.7,15.86,1.29,0.0,98.67
2005-11-09 18:00:00,24.0,17.19,1.42,0.0,98.71
2005-11-09 19:00:00,22.78,18.45,1.46,0.0,98.75
2005-11-09 20:00:00,21.97,19.39,1.44,0.0,98.78
2005-11-09 21:00:00,21.41,20.06,1.4,0.0,98.79
2005-11-09 22:00:00,20.9,20.7,1.34,0.0,98.77
2005-11-09 23:00:00,20.38,21.37,1.29,0.0,98.76
2005-11-10 00:00:00,19.92,22.05,1.21,0.0,98.74
2005-11-10 01:00:00,19.33,22.94,1.19,0.0,98.72
2005-11-10 02:00:00,18.4,24.53,1.24,0.0,98.69
2005-11-10 03:00:00,16.93,27.24,1.38,0.0,98.68
2005-11-10 04:00:00,15.56,30.17,1.45,0.0,98.68
2005-11-10 05:00:00,14.8,32.17,1.59,0.0,98.72
2005-11-10 06:00:00,14.43,33.93,1.79,0.04,98.79
2005-11-10 07:00:00,16.53,31.18,2.39,0.53,98.85
2005-11-10 08:00:00,20.05,26.09,3.91,1.25,98.9
2005-11-10 09:00:00,23.21,21.96,3.08,1.89,98.93
2005-11-10 10:00:00,28.01,14.84,2.73,2.34,98.91
2005-11-10 11:00:00,30.9,11.07,2.69,2.56,98.83
2005-11-10 12:00:00,32.03,10.03,2.82,2.57,98.71
2005-11-10 13:00:00,32.55,9.48,2.95,2.27,98.59
2005-11-10 14:00:00,32.38,9.4,2.85,1.74,98.51
2005-11-10 15:00:00,31.64,9.69,2.52,1.04,98.48
2005-11-10 16:00:00,29.0,12.65,1.11,0.33,98.49
2005-11-10 17:00:00,26.24,14.55,1.21,0.0,98.53
2005-11-10 18:00:00,25.52,14.52,1.15,0.0,98.58
2005-11-10 19:00:00,25.1,14.59,1.01,0.0,98.62
2005-11-10 20:00:00,24.58,14.9,0.9,0.0,98.64
2005-11-10 21:00:00,23.8,15.56,0.87,0.0,98.62
2005-11-10 22:00:00,23.07,16.26,0.93,0.0,98.6
2005-11-10 23:00:00,22.21,17.12,1.01,0.0,98.57
2005-11-11 00:00:00,21.32,18.08,1.08,0.0,98.55
2005-11-11 01:00:00,20.29,19.39,1.16,0.0,98.54
2005-11-11 02:00:00,19.36,20.68,1.2,0.0,98.54
2005-11-11 03:00:00,18.26,22.61,1.28,0.0,98.55
2005-11-11 04:00:00,16.98,25.33,1.38,0.0,98.59
2005-11-11 05:00:00,15.86,28.18,1.44,0.0,98.64
2005-11-11 06:00:00,15.06,30.89,1.46,0.04,98.7
2005-11-11 07:00:00,16.39,29.91,1.29,0.52,98.77
2005-11-11 08:00:00,20.19,24.04,2.38,1.23,98.82
2005-11-11 09:00:00,22.79,20.74,1.77,1.88,98.85
2005-11-11 10:00:00,26.9,14.84,1.44,2.35,98.82
2005-11-11 11:00:00,30.2,10.85,1.85,2.56,98.76
2005-11-11 12:00:00,31.17,10.01,2.18,2.33,98.67
2005-11-11 13:00:00,31.36,9.76,2.42,2.21,98.58
2005-11-11 14:00:00,31.14,9.77,2.55,1.68,98.54
2005-11-11 15:00:00,30.37,10.1,2.52,1.0,98.54
2005-11-11 16:00:00,27.83,12.75,1.27,0.32,98.57
2005-11-11 17:00:00,24.02,16.25,1.33,0.0,98.62
2005-11-11 18:00:00,22.76,17.03,1.42,0.0,98.68
2005-11-11 19:00:00,22.24,17.36,1.4,0.0,98.74
2005-11-11 20:00:00,21.95,17.43,1.32,0.0,98.78
2005-11-11 21:00:00,21.73,17.48,1.22,0.0,98.77
2005-11-11 22:00:00,21.51,17.66,1.09,0.0,98.75
2005-11-11 23:00:00,21.29,17.83,0.94,0.0,98.71
2005-11-12 00:00:00,20.86,18.23,0.73,0.0,98.69
2005-11-12 01:00:00,20.5,18.7,0.59,0.0,98.67
2005-11-12 02:00:00,20.21,18.97,0.51,0.0,98.66
2005-11-12 03:00:00,19.71,19.51,0.5,0.0,98.67
2005-11-12 04:00:00,19.09,20.21,0.61,0.0,98.71
2005-11-12 05:00:00,18.34,21.04,0.8,0.0,98.78
2005-11-12 06:00:00,17.54,21.99,1.04,0.04,98.84
2005-11-12 07:00:00,17.32,22.79,1.1,0.53,98.9
2005-11-12 08:00:00,20.25,19.18,1.77,1.24,98.95
2005-11-12 09:00:00,22.73,16.03,1.79,1.89,98.99
2005-11-12 10:00:00,27.1,12.44,1.31,2.34,98.99
2005-11-12 11:00:00,30.01,11.1,2.08,2.56,98.94
2005-11-12 12:00:00,30.97,10.99,2.34,2.53,98.85
2005-11-12 13:00:00,31.32,11.08,2.4,2.24,98.78
2005-11-12 14:00:00,31.08,11.5,2.38,1.61,98.72
2005-11-12 15:00:00,30.39,12.21,2.32,1.03,98.69
2005-11-12 16:00:00,27.82,15.65,1.16,0.33,98.69
2005-11-12 17:00:00,24.09,20.3,1.31,0.0,98.71
2005-11-12 18:00:00,22.53,22.84,1.4,0.0,98.76
2005-11-12 19:00:00,21.59,25.12,1.4,0.0,98.82
2005-11-12 20:00:00,20.86,27.24,1.39,0.0,98.85
2005-11-12 21:00:00,20.32,29.16,1.37,0.0,98.86
2005-11-12 22:00:00,19.92,30.7,1.33,0.0,98.84
2005-11-12 23:00:00,19.59,31.95,1.28,0.0,98.82
2005-11-13 00:00:00,19.31,32.93,1.21,0.0,98.8
2005-11-13 01:00:00,19.01,33.92,1.14,0.0,98.81
2005-11-13 02:00:00,18.73,34.81,1.05,0.0,98.82
2005-11-13 03:00:00,18.51,35.59,0.97,0.0,98.83
2005-11-13 04:00:00,18.22,36.48,0.86,0.0,98.85
2005-11-13 05:00:00,17.8,37.71,0.75,0.0,98.9
2005-11-13 06:00:00,17.55,38.65,0.7,0.03,98.96
2005-11-13 07:00:00,17.91,38.34,0.56,0.52,99.01
2005-11-13 08:00:00,19.67,34.57,0.62,1.24,99.07
2005-11-13 09:00:00,22.02,30.16,0.52,1.87,99.07
2005-11-13 10:00:00,27.22,22.35,1.78,2.32,99.04
2005-11-13 11:00:00,29.25,19.85,2.29,2.54,98.96
2005-11-13 12:00:00,30.18,19.05,2.56,2.51,98.87
2005-11-13 13:00:00,30.62,18.89,2.77,2.21,98.78
2005-11-13 14:00:00,30.58,19.21,2.98,1.69,98.72
2005-11-13 15:00:00,29.97,20.19,3.12,1.0,98.71
2005-11-13 16:00:00,27.88,23.92,1.85,0.31,98.72
2005-11-13 17:00:00,23.98,31.3,1.44,0.0,98.76
2005-11-13 18:00:00,22.53,34.71,1.55,0.0,98.82
2005-11-13 19:00:00,21.6,37.25,1.61,0.0,98.89
2005-11-13 20:00:00,20.75,39.52,1.58,0.0,98.94
2005-11-13 21:00:00,19.98,41.45,1.5,0.0,98.96
2005-11-13 22:00:00,19.33,42.95,1.4,0.0,98.96
2005-11-13 23:00:00,18.87,43.75,1.3,0.0,98.93
2005-11-14 00:00:00,18.71,43.66,1.24,0.0,98.89
2005-11-14 01:00:00,18.68,43.07,1.19,0.0,98.86
2005-11-14 02:00:00,18.64,42.44,1.1,0.0,98.84
2005-11-14 03:00:00,18.63,41.8,1.0,0.0,98.83
2005-11-14 04:00:00,18.68,41.08,0.88,0.0,98.84
2005-11-14 05:00:00,18.59,40.89,0.8,0.0,98.87
2005-11-14 06:00:00,18.32,41.38,0.84,0.03,98.91
2005-11-14 07:00:00,18.73,40.64,0.81,0.47,98.96
2005-11-14 08:00:00,21.2,34.89,1.26,1.15,99.0
2005-11-14 09:00:00,23.79,30.08,1.15,1.78,99.01
2005-11-14 10:00:00,28.06,23.6,1.55,2.22,98.98
2005-11-14 11:00:00,29.89,20.65,2.58,2.45,98.9
2005-11-14 12:00:00,30.77,19.19,2.93,2.44,98.78
2005-11-14 13:00:00,31.17,18.53,3.08,2.14,98.69
2005-11-14 14:00:00,31.14,18.38,3.03,1.62,98.63
2005-11-14 15:00:00,30.61,18.83,2.81,0.95,98.61
2005-11-14 16:00:00,28.58,21.73,1.43,0.29,98.63
2005-11-14 17:00:00,25.27,27.19,1.22,0.0,98.67
2005-11-14 18:00:00,24.5,28.28,1.26,0.0,98.72
2005-11-14 19:00:00,24.33,28.32,1.15,0.0,98.76
2005-11-14 20:00:00,24.17,28.39,1.0,0.0,98.78
2005-11-14 21:00:00,23.77,28.87,0.9,0.0,98.78
2005-11-14 22:00:00,23.28,29.62,0.82,0.0,98.77
2005-11-14 23:00:00,22.69,30.63,0.77,0.0,98.75
2005-11-15 00:00:00,22.2,31.55,0.75,0.0,98.74
2005-11-15 01:00:00,21.74,32.39,0.75,0.0,98.73
2005-11-15 02:00:00,21.19,33.5,0.79,0.0,98.72
2005-11-15 03:00:00,20.72,34.48,0.78,0.0,98.73
2005-11-15 04:00:00,20.2,35.47,0.75,0.0,98.73
2005-11-15 05:00:00,19.78,36.35,0.75,0.0,98.76
2005-11-15 06:00:00,19.34,37.31,0.8,0.03,98.81
2005-11-15 07:00:00,19.64,36.91,0.81,0.46,98.86
2005-11-15 08:00:00,21.92,32.15,1.49,1.14,98.9
2005-11-15 09:00:00,24.37,27.84,1.66,1.76,98.93
2005-11-15 10:00:00,28.5,20.88,2.45,2.21,98.92
2005-11-15 11:00:00,30.0,18.65,3.1,2.43,98.85
2005-11-15 12:00:00,30.6,17.61,3.6,2.51,98.75
2005-11-15 13:00:00,30.91,16.83,3.97,2.21,98.67
2005-11-15 14:00:00,30.77,16.38,4.01,1.69,98.6
2005-11-15 15:00:00,30.12,16.34,3.71,1.01,98.56
2005-11-15 16:00:00,28.05,18.54,2.08,0.3,98.56
2005-11-15 17:00:00,24.09,23.06,1.51,0.0,98.58
2005-11-15 18:00:00,22.74,24.35,1.63,0.0,98.65
2005-11-15 19:00:00,21.76,25.68,1.7,0.0,98.71
2005-11-15 20:00:00,20.78,27.67,1.65,0.0,98.74
2005-11-15 21:00:00,19.95,29.66,1.54,0.0,98.73
2005-11-15 22:00:00,19.42,31.21,1.42,0.0,98.71
2005-11-15 23:00:00,18.98,32.42,1.32,0.0,98.67
2005-11-16 00:00:00,18.78,32.81,1.27,0.0,98.61
2005-11-16 01:00:00,18.87,32.26,1.19,0.0,98.58
2005-11-16 02:00:00,19.03,31.43,1.06,0.0,98.57
2005-11-16 03:00:00,19.31,30.32,0.82,0.0,98.57
2005-11-16 04:00:00,19.29,29.95,0.51,0.0,98.59
2005-11-16 05:00:00,19.23,29.86,0.2,0.0,98.63
2005-11-16 06:00:00,19.01,30.29,0.33,0.03,98.68
2005-11-16 07:00:00,19.23,30.32,0.55,0.5,98.75
2005-11-16 08:00:00,21.19,27.13,1.18,1.22,98.82
2005-11-16 09:00:00,23.76,23.54,1.48,1.86,98.86
2005-11-16 10:00:00,28.22,17.83,2.31,2.31,98.87
2005-11-16 11:00:00,29.84,16.42,3.0,2.53,98.83
2005-11-16 12:00:00,30.48,15.93,3.43,2.48,98.76
2005-11-16 13:00:00,30.65,15.76,3.64,2.17,98.69
2005-11-16 14:00:00,30.44,15.87,3.77,1.65,98.65
2005-11-16 15:00:00,29.74,16.33,3.82,0.96,98.63
2005-11-16 16:00:00,27.75,18.66,2.57,0.28,98.62
2005-11-16 17:00:00,23.46,23.86,1.79,0.0,98.65
2005-11-16 18:00:00,21.8,25.44,1.95,0.0,98.71
2005-11-16 19:00:00,20.63,26.44,1.98,0.0,98.78
2005-11-16 20:00:00,19.53,27.76,1.88,0.0,98.82
2005-11-16 21:00:00,18.55,29.37,1.72,0.0,98.85
2005-11-16 22:00:00,17.72,30.95,1.58,0.0,98.86
2005-11-16 23:00:00,16.97,32.37,1.46,0.0,98.85
2005-11-17 00:00:00,16.31,33.58,1.39,0.0,98.82
2005-11-17 01:00:00,15.73,34.48,1.35,0.0,98.8
2005-11-17 02:00:00,15.28,34.76,1.34,0.0,98.79
2005-11-17 03:00:00,15.01,34.35,1.32,0.0,98.79
2005-11-17 04:00:00,14.87,33.36,1.28,0.0,98.81
2005-11-17 05:00:00,14.81,32.1,1.23,0.0,98.86
2005-11-17 06:00:00,14.9,30.53,1.15,0.03,98.93
2005-11-17 07:00:00,15.91,27.93,0.92,0.5,99.0
2005-11-17 08:00:00,18.75,22.55,1.11,1.22,99.07
2005-11-17 09:00:00,21.37,18.81,0.76,1.87,99.1
2005-11-17 10:00:00,25.74,13.3,1.66,2.33,99.08
2005-11-17 11:00:00,28.43,9.02,2.9,2.55,99.01
2005-11-17 12:00:00,29.28,7.76,3.27,2.6,98.91
2005-11-17 13:00:00,29.57,7.35,3.48,2.3,98.82
2005-11-17 14:00:00,29.39,7.35,3.49,1.77,98.78
2005-11-17 15:00:00,28.73,7.67,3.31,1.07,98.75
2005-11-17 16:00:00,26.03,10.59,1.6,0.33,98.76
2005-11-17 17:00:00,21.96,13.58,1.41,0.0,98.79
2005-11-17 18:00:00,20.7,14.29,1.46,0.0,98.84
2005-11-17 19:00:00,20.1,14.64,1.45,0.0,98.88
2005-11-17 20:00:00,19.81,14.63,1.41,0.0,98.9
2005-11-17 21:00:00,19.85,14.18,1.31,0.0,98.89
2005-11-17 22:00:00,20.12,13.54,1.12,0.0,98.85
2005-11-17 23:00:00,20.31,13.04,0.86,0.0,98.79
2005-11-18 00:00:00,20.17,12.94,0.59,0.0,98.73
2005-11-18 01:00:00,20.03,12.91,0.38,0.0,98.68
